,Octave,MIDI Note,Note,time,value
294214,5,70,A#,2298,0.17968720722930845
294215,5,71,B,2298,0.16183847527271913
294217,6,73,C#,2298,0.21810603360876293
294218,6,74,D,2298,0.18292315392642336
294219,6,75,D#,2298,0.13232564069066324
294220,6,76,E,2298,0.18714083942126328
294221,6,77,F,2298,0.32278896809009383
294222,6,78,F#,2298,0.1817943905033973
294227,6,83,B,2298,0.16641879513802013
294228,7,84,C,2298,0.14682791325721323
294230,7,86,D,2298,0.18820344075513185
294231,7,87,D#,2298,0.14145083333691788
294234,7,90,F#,2298,0.10049283119014692
294334,5,62,D,2299,0.11595763143908527
294335,5,63,D#,2299,0.387026531175562
294336,5,64,E,2299,0.3651887511066834
294337,5,65,F,2299,0.14261521534640778
294338,5,66,F#,2299,0.16176868006000183
294339,5,67,G,2299,0.11765114239165558
294341,5,69,A,2299,0.13483285339580076
294342,5,70,A#,2299,0.1257184589626229
294344,6,72,C,2299,0.17492198561879105
294345,6,73,C#,2299,0.2889733349747664
294346,6,74,D,2299,0.17776226449394744
294347,6,75,D#,2299,0.11426378635634156
294348,6,76,E,2299,0.17015019757209873
294349,6,77,F,2299,0.12141828387610851
294363,7,91,G,2299,0.10484113808652863
294463,5,63,D#,2300,0.21717665007938564
294464,5,64,E,2300,0.19431393878209974
294471,5,71,B,2300,0.10883023582568153
294473,6,73,C#,2300,0.1272369308167541
294476,6,76,E,2300,0.11961679053159656
294477,6,77,F,2300,0.17237975492083932
294484,7,84,C,2300,0.10238350768248466
294496,8,96,C,2300,0.10523209344457062
294591,5,63,D#,2301,0.16045009555319018
294592,5,64,E,2301,0.1455270471252684
294596,5,68,G#,2301,0.10955978175891483
294597,5,69,A,2301,0.15330648605791392
294600,6,72,C,2301,0.11935065883917614
294601,6,73,C#,2301,0.13871862084051478
294605,6,77,F,2301,0.11133308115914918
294606,6,78,F#,2301,0.12890317152460043
294618,7,90,F#,2301,0.12290802445522021
294719,5,63,D#,2302,0.13201288744083514
294720,5,64,E,2302,0.13081516437282326
294745,7,89,F,2302,0.16855283049030378
294847,5,63,D#,2303,0.12811876807391717
294863,6,79,G,2303,0.14389411336414104
294864,6,80,G#,2303,0.13542349291028735
294867,6,83,B,2303,0.14764779406646686
294868,7,84,C,2303,0.11369943848865892
294870,7,86,D,2303,0.12551218944875953
294963,4,51,D#,2304,0.10962238987231353
294964,4,52,E,2304,0.13801836595983838
294965,4,53,F,2304,0.14054197074904146
294966,4,54,F#,2304,0.11035679460152546
294970,4,58,A#,2304,0.17003127263221904
294971,4,59,B,2304,0.18499877248166371
294973,5,61,C#,2304,0.11341585551388354
294974,5,62,D,2304,0.21699423329906142
294975,5,63,D#,2304,0.2963567866066536
294976,5,64,E,2304,0.2033722377998212
294977,5,65,F,2304,0.10314475082193102
294991,6,79,G,2304,0.10073455020529598
294992,6,80,G#,2304,0.10916567104403306
294994,6,82,A#,2304,0.1629571479687717
294995,6,83,B,2304,0.1694301058362257
294998,7,86,D,2304,0.11391664226303203
295080,3,40,E,2305,0.10207302315430915
295091,4,51,D#,2305,0.14588833602832285
295092,4,52,E,2305,0.12950556745114855
295093,4,53,F,2305,0.2714122021701146
295094,4,54,F#,2305,0.41925722133999044
295095,4,55,G,2305,0.45275527607913246
295096,4,56,G#,2305,0.3656531334692817
295097,4,57,A,2305,0.26142703264621037
295098,4,58,A#,2305,0.3572470475578791
295099,4,59,B,2305,0.29905996190012396
295101,5,61,C#,2305,0.1250480332755045
295102,5,62,D,2305,0.31594867353563777
295103,5,63,D#,2305,0.27659479937577064
295106,5,66,F#,2305,0.2320432782860874
295107,5,67,G,2305,0.3457288860982351
295108,5,68,G#,2305,0.19155089270374562
295109,5,69,A,2305,0.10670375107986756
295110,5,70,A#,2305,0.2022475536366183
295111,5,71,B,2305,0.1887494114664941
295112,6,72,C,2305,0.15553488546133148
295113,6,73,C#,2305,0.21076158023184277
295115,6,75,D#,2305,0.11001978961107414
295117,6,77,F,2305,0.12025399313351723
295207,3,39,D#,2306,0.11349050030924804
295208,3,40,E,2306,0.11924192762324962
295219,4,51,D#,2306,0.1396214916949352
295221,4,53,F,2306,0.25083510427162947
295222,4,54,F#,2306,0.7611279614980605
295223,4,55,G,2306,0.879824133588957
295224,4,56,G#,2306,0.5639251259582444
295225,4,57,A,2306,0.24424137726443154
295226,4,58,A#,2306,0.3616564770727574
295227,4,59,B,2306,0.3013995755966872
295229,5,61,C#,2306,0.1097395344823939
295230,5,62,D,2306,0.1582840552233899
295231,5,63,D#,2306,0.15832841508646034
295232,5,64,E,2306,0.12878102583513976
295233,5,65,F,2306,0.1963683043608539
295234,5,66,F#,2306,0.5947682009598608
295235,5,67,G,2306,0.6774742714694102
295236,5,68,G#,2306,0.36906816169917844
295237,5,69,A,2306,0.19719988006188097
295239,5,71,B,2306,0.20586149830363826
295240,6,72,C,2306,0.14431696824955778
295241,6,73,C#,2306,0.39459900513267715
295242,6,74,D,2306,0.3605927732056785
295246,6,78,F#,2306,0.17922097796779032
295250,6,82,A#,2306,0.11807431101624095
295253,7,85,C#,2306,0.13533237446915583
295254,7,86,D,2306,0.15090117474752487
295335,3,39,D#,2307,0.1241226684902593
295336,3,40,E,2307,0.12937773070536254
295347,4,51,D#,2307,0.12479503728621677
295349,4,53,F,2307,0.217721013616176
295350,4,54,F#,2307,0.9596373984639449
295351,4,55,G,2307,1.032985402380218
295352,4,56,G#,2307,0.34360958268187675
295353,4,57,A,2307,0.11074929069321748
295354,4,58,A#,2307,0.26837816302954426
295355,4,59,B,2307,0.3054293399189898
295361,5,65,F,2307,0.1310020598211382
295362,5,66,F#,2307,0.5096067133987958
295363,5,67,G,2307,0.34900926849465297
295364,5,68,G#,2307,0.1403640860361108
295365,5,69,A,2307,0.12354039572547078
295369,6,73,C#,2307,0.2782548775553631
295370,6,74,D,2307,0.24517096435675015
295374,6,78,F#,2307,0.1549909704394692
295375,6,79,G,2307,0.11740188154521324
295376,6,80,G#,2307,0.13137568495278512
295382,7,86,D,2307,0.1152306347356676
295383,7,87,D#,2307,0.10562210001829134
295385,7,89,F,2307,0.10066290084565739
295386,7,90,F#,2307,0.10594051234905572
295463,3,39,D#,2308,0.127829411342935
295464,3,40,E,2308,0.1314092551903038
295476,4,52,E,2308,0.12364721402976554
295477,4,53,F,2308,0.24156839777568134
295478,4,54,F#,2308,1.061367915565254
295479,4,55,G,2308,0.956020405807352
295480,4,56,G#,2308,0.18328022207547395
295482,4,58,A#,2308,0.3508726259116172
295483,4,59,B,2308,0.35160524136251287
295484,5,60,C,2308,0.11002027611935582
295487,5,63,D#,2308,0.12275681969331928
295489,5,65,F,2308,0.1326930273523914
295490,5,66,F#,2308,0.5616021066830595
295491,5,67,G,2308,0.548200108152576
295492,5,68,G#,2308,0.24316729263322073
295497,6,73,C#,2308,0.22303484994502215
295498,6,74,D,2308,0.20251062908130957
295501,6,77,F,2308,0.11101815984797855
295502,6,78,F#,2308,0.19949495580936205
295503,6,79,G,2308,0.15392342073306334
295505,6,81,A,2308,0.11904826197112442
295506,6,82,A#,2308,0.13949551611358765
295507,6,83,B,2308,0.10355547127069885
295508,7,84,C,2308,0.10990497403581809
295509,7,85,C#,2308,0.15910362442968892
295510,7,86,D,2308,0.1601590197260897
295511,7,87,D#,2308,0.176360730677351
295512,7,88,E,2308,0.17309552137125347
295591,3,39,D#,2309,0.12501662441249284
295592,3,40,E,2309,0.12721607079767075
295605,4,53,F,2309,0.33867950384937556
295606,4,54,F#,2309,1.0376045554448714
295607,4,55,G,2309,0.9128245149731044
295608,4,56,G#,2309,0.2390858074664586
295610,4,58,A#,2309,0.3610265233140626
295611,4,59,B,2309,0.3650396638620088
295612,5,60,C,2309,0.11550521171504718
295615,5,63,D#,2309,0.10195651869694905
295617,5,65,F,2309,0.15372110513349688
295618,5,66,F#,2309,0.6345400345410556
295619,5,67,G,2309,0.550352398293375
295622,5,70,A#,2309,0.10201043389117984
295625,6,73,C#,2309,0.19785126516680504
295626,6,74,D,2309,0.1645839517794472
295633,6,81,A,2309,0.11206896087344294
295634,6,82,A#,2309,0.11545264117380626
295650,8,98,D,2309,0.12801455439942666
295719,3,39,D#,2310,0.11693961273705045
295720,3,40,E,2310,0.1190454210231765
295732,4,52,E,2310,0.10018637017696103
295733,4,53,F,2310,0.253016981028304
295734,4,54,F#,2310,0.8943388067844311
295735,4,55,G,2310,0.7988294800940045
295736,4,56,G#,2310,0.22328776626824925
295738,4,58,A#,2310,0.3145790896521235
295739,4,59,B,2310,0.317026726242171
295743,5,63,D#,2310,0.10087020678389867
295745,5,65,F,2310,0.15671612143672722
295746,5,66,F#,2310,0.5790738181536041
295747,5,67,G,2310,0.4506183900261809
295750,5,70,A#,2310,0.23331018411094043
295751,5,71,B,2310,0.20648426193656522
295752,6,72,C,2310,0.12069505363808386
295753,6,73,C#,2310,0.2944872772883753
295754,6,74,D,2310,0.2558506399887392
295755,6,75,D#,2310,0.15445012244308465
295756,6,76,E,2310,0.1651134567257809
295758,6,78,F#,2310,0.13037281988617383
295759,6,79,G,2310,0.1802822436814756
295762,6,82,A#,2310,0.11871157714055486
295768,7,88,E,2310,0.10954922729781269
295780,8,100,E,2310,0.11707628476977057
295781,8,101,F,2310,0.10027797051627267
295847,3,39,D#,2311,0.10513667253101845
295848,3,40,E,2311,0.10742107610560904
295861,4,53,F,2311,0.19791212489072257
295862,4,54,F#,2311,0.6591603802777408
295863,4,55,G,2311,0.6503578696622274
295864,4,56,G#,2311,0.15956207192423574
295866,4,58,A#,2311,0.29118075828755774
295867,4,59,B,2311,0.23770222988207873
295871,5,63,D#,2311,0.13817297596183065
295873,5,65,F,2311,0.13315722435421126
295874,5,66,F#,2311,0.4885815492463415
295875,5,67,G,2311,0.42138793027382504
295876,5,68,G#,2311,0.11266894600321788
295877,5,69,A,2311,0.12657742567946337
295878,5,70,A#,2311,0.22872452217511235
295879,5,71,B,2311,0.13627223129829677
295881,6,73,C#,2311,0.1779682151916768
295882,6,74,D,2311,0.16224737124971045
295884,6,76,E,2311,0.1765238705271307
295885,6,77,F,2311,0.14541711532264984
295886,6,78,F#,2311,0.15568556062395653
295887,6,79,G,2311,0.16622544770532485
295890,6,82,A#,2311,0.100698599457435
295893,7,85,C#,2311,0.11290817499220081
295897,7,89,F,2311,0.12342885882517368
295906,8,98,D,2311,0.10725620309536217
295911,8,103,G,2311,0.11368250583164963
295989,4,53,F,2312,0.13406081530698521
295990,4,54,F#,2312,0.4141299584296012
295991,4,55,G,2312,0.4817780733044327
295992,4,56,G#,2312,0.23759201893586185
295993,4,57,A,2312,0.10418724773488168
295994,4,58,A#,2312,0.24886370302164254
295995,4,59,B,2312,0.26271396542071657
295996,5,60,C,2312,0.12986441533550747
295997,5,61,C#,2312,0.15663698438283158
295998,5,62,D,2312,0.18013889849449144
295999,5,63,D#,2312,0.1275835400180251
296001,5,65,F,2312,0.12045968000412297
296002,5,66,F#,2312,0.3079973276193161
296003,5,67,G,2312,0.2399297288852498
296004,5,68,G#,2312,0.14665565201311798
296008,6,72,C,2312,0.14042341371898312
296009,6,73,C#,2312,0.11647284949506248
296010,6,74,D,2312,0.11366850475596953
296015,6,79,G,2312,0.11559255136234035
296016,6,80,G#,2312,0.13169793400569768
296017,6,81,A,2312,0.1116555357057916
296020,7,84,C,2312,0.11055871550185636
296021,7,85,C#,2312,0.10790190682729899
296118,4,54,F#,2313,0.1915538327289994
296119,4,55,G,2313,0.25972395593047387
296120,4,56,G#,2313,0.19130618123490833
296122,4,58,A#,2313,0.17633541176912382
296123,4,59,B,2313,0.2015912078817057
296124,5,60,C,2313,0.15734887176070003
296125,5,61,C#,2313,0.24058775287941425
296126,5,62,D,2313,0.3009867429498422
296127,5,63,D#,2313,0.19531061831334123
296128,5,64,E,2313,0.17126153503731456
296129,5,65,F,2313,0.18723436820640985
296132,5,68,G#,2313,0.12324583404932014
296133,5,69,A,2313,0.13839347070408992
296134,5,70,A#,2313,0.17180134111260253
296135,5,71,B,2313,0.1740338693932559
296138,6,74,D,2313,0.10356245059996581
296140,6,76,E,2313,0.13820819665042697
296250,4,58,A#,2314,0.11009675445889193
296254,5,62,D,2314,0.1762096543804571
296255,5,63,D#,2314,0.2025036812719886
296256,5,64,E,2314,0.12647682493896345
296259,5,67,G,2314,0.10057540380304725
296262,5,70,A#,2314,0.13470499632975413
296263,5,71,B,2314,0.15987933155653225
296264,6,72,C,2314,0.11381656334040587
296281,7,89,F,2314,0.10005439076677397
296290,8,98,D,2314,0.10416394722146985
296653,6,77,F,2317,0.10754234886161018
296658,6,82,A#,2317,0.10465417662308055
296659,6,83,B,2317,0.17565810195733605
296660,7,84,C,2317,0.18074372966175536
296661,7,85,C#,2317,0.11268577330735072
296664,7,88,E,2317,0.12359321667600472
296668,7,92,G#,2317,0.10268529028060136
296788,7,84,C,2318,0.108365787186759
296793,7,89,F,2318,0.10828654823565977
296894,5,62,D,2319,0.167637238939085
296895,5,63,D#,2319,0.2069406502220243
296896,5,64,E,2319,0.2414891834201807
296897,5,65,F,2319,0.16406313697887823
296899,5,67,G,2319,0.12781001408593604
296905,6,73,C#,2319,0.13153149586001167
296906,6,74,D,2319,0.11806808536967958
296907,6,75,D#,2319,0.12324123708589976
296908,6,76,E,2319,0.10467797013916093
296910,6,78,F#,2319,0.16969969963401935
296911,6,79,G,2319,0.17190915451126432
296912,6,80,G#,2319,0.12406582151223687
296921,7,89,F,2319,0.12219318741463
297014,4,54,F#,2320,0.112062681122955
297016,4,56,G#,2320,0.11441030337659559
297017,4,57,A,2320,0.13334611325869083
297018,4,58,A#,2320,0.14231925850787702
297021,5,61,C#,2320,0.16258881068107522
297022,5,62,D,2320,0.1995794330686605
297024,5,64,E,2320,0.1775251428455561
297025,5,65,F,2320,0.3301273134059188
297026,5,66,F#,2320,0.21657970139208765
297027,5,67,G,2320,0.11753858663141305
297028,5,68,G#,2320,0.13718141507788992
297032,6,72,C,2320,0.10969811854240667
297034,6,74,D,2320,0.15080533223315223
297035,6,75,D#,2320,0.23701998324010515
297036,6,76,E,2320,0.1478890562393296
297039,6,79,G,2320,0.10217486012186747
297045,7,85,C#,2320,0.1288995376837188
297046,7,86,D,2320,0.1960416209546268
297047,7,87,D#,2320,0.17800119171719195
297048,7,88,E,2320,0.10370317829321443
297058,8,98,D,2320,0.11060339013852218
297059,8,99,D#,2320,0.10853977671752701
297142,4,54,F#,2321,0.16779683405321366
297143,4,55,G,2321,0.17419522879574498
297144,4,56,G#,2321,0.12187215227454205
297147,4,59,B,2321,0.13069531952846877
297148,5,60,C,2321,0.11793368671718371
297149,5,61,C#,2321,0.11370436879459282
297153,5,65,F,2321,0.19082905082766202
297154,5,66,F#,2321,0.2987118254439298
297155,5,67,G,2321,0.23772734093455244
297156,5,68,G#,2321,0.12689503435862043
297161,6,73,C#,2321,0.1653946732171776
297162,6,74,D,2321,0.22158178113560625
297166,6,78,F#,2321,0.11462441136775486
297167,6,79,G,2321,0.1296771620741753
297173,7,85,C#,2321,0.1548469468874824
297174,7,86,D,2321,0.13295318852860188
297175,7,87,D#,2321,0.12187116615015042
297176,7,88,E,2321,0.13357917686898235
297177,7,89,F,2321,0.12220902418296832
297270,4,54,F#,2322,0.2127328414825246
297271,4,55,G,2322,0.1920300058803201
297274,4,58,A#,2322,0.11656687461665612
297282,5,66,F#,2322,0.1624315271366377
297283,5,67,G,2322,0.16673103183702676
297289,6,73,C#,2322,0.16859998270222468
297290,6,74,D,2322,0.18693116420722625
297293,6,77,F,2322,0.11159578443238773
297316,8,100,E,2322,0.1144724169759371
297398,4,54,F#,2323,0.24784160920232248
297399,4,55,G,2323,0.2176097332311617
297402,4,58,A#,2323,0.17855195115325012
297403,4,59,B,2323,0.12709251386877785
297411,5,67,G,2323,0.12618908040750737
297412,5,68,G#,2323,0.15823666506681575
297413,5,69,A,2323,0.11781459924071565
297417,6,73,C#,2323,0.20628347128728908
297418,6,74,D,2323,0.21217293418450567
297422,6,78,F#,2323,0.11723756404794147
297423,6,79,G,2323,0.1011084767170916
297427,6,83,B,2323,0.11477410912302068
297428,7,84,C,2323,0.11934842824800444
297432,7,88,E,2323,0.1562096537130487
297433,7,89,F,2323,0.13210993027514079
297439,7,95,B,2323,0.11176637615421793
297440,8,96,C,2323,0.15105359314235944
297441,8,97,C#,2323,0.14620070755663836
297442,8,98,D,2323,0.11622578140326126
297526,4,54,F#,2324,0.2755531469136581
297527,4,55,G,2324,0.23453297159842548
297530,4,58,A#,2324,0.24061380756699802
297531,4,59,B,2324,0.17425943937613614
297539,5,67,G,2324,0.11309760316901199
297545,6,73,C#,2324,0.2459520919131451
297546,6,74,D,2324,0.23012626760504015
297559,7,87,D#,2324,0.13651788029708184
297560,7,88,E,2324,0.15378325869553777
297562,7,90,F#,2324,0.11762416226784211
297563,7,91,G,2324,0.11809165458645113
297564,7,92,G#,2324,0.12614892099733782
297565,7,93,A,2324,0.12635453909333683
297568,8,96,C,2324,0.10333881327245492
297570,8,98,D,2324,0.13945024620532515
297571,8,99,D#,2324,0.14921084821260636
297572,8,100,E,2324,0.11249429275067098
297639,3,39,D#,2325,0.11154573469930297
297654,4,54,F#,2325,0.31079042708000537
297655,4,55,G,2325,0.25660920178617813
297657,4,57,A,2325,0.10516756732299291
297658,4,58,A#,2325,0.3088957864513064
297659,4,59,B,2325,0.2216909537817558
297666,5,66,F#,2325,0.20865348603633452
297667,5,67,G,2325,0.2690502048470866
297668,5,68,G#,2325,0.13340383996279273
297670,5,70,A#,2325,0.16003122999834496
297671,5,71,B,2325,0.15765453705414295
297672,6,72,C,2325,0.11069249220031228
297673,6,73,C#,2325,0.2588210238753424
297674,6,74,D,2325,0.17796496246347912
297683,6,83,B,2325,0.12577832466913777
297684,7,84,C,2325,0.16686147558096298
297685,7,85,C#,2325,0.29979712420350585
297686,7,86,D,2325,0.2789917260254662
297687,7,87,D#,2325,0.19769449707968417
297688,7,88,E,2325,0.2396295550944083
297689,7,89,F,2325,0.12734089467386325
297692,7,92,G#,2325,0.10957638774731215
297767,3,39,D#,2326,0.12124274205964998
297782,4,54,F#,2326,0.32173364978481794
297783,4,55,G,2326,0.3292046201368061
297784,4,56,G#,2326,0.1444843399849394
297785,4,57,A,2326,0.16631702632005982
297786,4,58,A#,2326,0.4214718942379345
297787,4,59,B,2326,0.3085001620247835
297794,5,66,F#,2326,0.1641138304968309
297795,5,67,G,2326,0.23406338296645632
297796,5,68,G#,2326,0.13803818412436225
297797,5,69,A,2326,0.18472763317238997
297798,5,70,A#,2326,0.2224745323027258
297800,6,72,C,2326,0.12450186567248289
297801,6,73,C#,2326,0.34888856931165274
297802,6,74,D,2326,0.2304727824731229
297804,6,76,E,2326,0.12455707881546856
297814,7,86,D,2326,0.1287105681362813
297815,7,87,D#,2326,0.16445982034166026
297895,3,39,D#,2327,0.12445033009693411
297910,4,54,F#,2327,0.278363040058881
297911,4,55,G,2327,0.3173034260061257
297912,4,56,G#,2327,0.16960523874898903
297913,4,57,A,2327,0.17514265922604325
297914,4,58,A#,2327,0.4687729488360545
297915,4,59,B,2327,0.43911196072639097
297916,5,60,C,2327,0.21843924278113222
297917,5,61,C#,2327,0.14986444454138687
297918,5,62,D,2327,0.15001272205567726
297919,5,63,D#,2327,0.10401337385441124
297921,5,65,F,2327,0.17164111587967434
297922,5,66,F#,2327,0.13259190194477885
297923,5,67,G,2327,0.19803765484010882
297924,5,68,G#,2327,0.252404374386096
297925,5,69,A,2327,0.11578115756654248
297927,5,71,B,2327,0.12040591473934675
297928,6,72,C,2327,0.2635035440448185
297929,6,73,C#,2327,0.23802446073242153
297931,6,75,D#,2327,0.10442533898092653
297932,6,76,E,2327,0.13926860222616355
297935,6,79,G,2327,0.13893030462628922
297938,6,82,A#,2327,0.10983319069654603
297939,6,83,B,2327,0.10242216583723603
297942,7,86,D,2327,0.10440188794442898
297945,7,89,F,2327,0.13674189689137892
297946,7,90,F#,2327,0.12546497408202345
298023,3,39,D#,2328,0.11977402553562876
298038,4,54,F#,2328,0.16495316062712828
298039,4,55,G,2328,0.21775243201814032
298041,4,57,A,2328,0.1129067094755334
298042,4,58,A#,2328,0.4223033540768407
298043,4,59,B,2328,0.31248755544435247
298044,5,60,C,2328,0.10088827750683417
298045,5,61,C#,2328,0.18456198817299782
298046,5,62,D,2328,0.17237815648397936
298047,5,63,D#,2328,0.261693672474228
298048,5,64,E,2328,0.2957741236703855
298049,5,65,F,2328,0.36130449253488783
298050,5,66,F#,2328,0.33210174464282816
298051,5,67,G,2328,0.21661205601637654
298052,5,68,G#,2328,0.13044432095170347
298053,5,69,A,2328,0.10370417295494497
298054,5,70,A#,2328,0.11428908770782527
298056,6,72,C,2328,0.12460403186957807
298057,6,73,C#,2328,0.23561938352456002
298058,6,74,D,2328,0.1290430468150173
298059,6,75,D#,2328,0.12922969303655948
298060,6,76,E,2328,0.2503041908107151
298061,6,77,F,2328,0.23364238870341933
298062,6,78,F#,2328,0.10749353747399726
298065,6,81,A,2328,0.11442733858623914
298066,6,82,A#,2328,0.170206950396523
298067,6,83,B,2328,0.12287637756603799
298071,7,87,D#,2328,0.17224862097381988
298072,7,88,E,2328,0.12298017636106835
